GeneID	Length
LOC117819638	119
LOC117819639	119
LOC117819640	119
LOC117819642	106
LOC117819643	106
LOC117819645	106
LOC117819646	106
LOC117819647	119
LOC117819648	106
LOC117819649	106
LOC117819650	106
LOC117819651	106
LOC117819652	106
LOC117819653	106
LOC117819654	106
LOC117819655	106
LOC117819656	129
LOC117819657	78
LOC117819658	119
LOC117819659	83
LOC117819661	101
LOC117819662	101
LOC117819663	101
LOC117819664	101
LOC117819665	119
LOC117819666	119
LOC117819693	3406
LOC117819697	1968
LOC117819698	1532
LOC117819699	2207
LOC117819701	1363
LOC117819702	1099
LOC117819706	3649
LOC117819707	1433
LOC117819709	2006
LOC117819711	2845
LOC117819712	5076
LOC117819713	2511
LOC117819714	1827
LOC117819716	3144
LOC117819719	1807
LOC117819720	999
LOC117819721	5578
LOC117819722	3270
LOC117819726	8055
LOC117819729	580
LOC117819735	8878
LOC117819736	252
LOC117819739	5065
LOC117819743	1736
LOC117819748	1022
LOC117819750	1523
LOC117819752	1833
LOC117819753	811
LOC117819754	6366
LOC117819757	1131
LOC117819758	511
LOC117819759	603
LOC117819761	3470
LOC117819762	1953
LOC117819763	1912
LOC117819767	1550
LOC117819768	895
LOC117819773	535
LOC117819774	198
LOC117819775	3007
LOC117819776	987
LOC117819779	231
LOC117819780	2065
LOC117819782	383
LOC117819787	668
LOC117819788	429
LOC117819789	1091
LOC117819791	9676
LOC117819792	5106
LOC117819793	671
LOC117819794	2036
LOC117819797	4179
LOC117819801	296
LOC117819802	4354
LOC117819807	2839
LOC117819808	2634
LOC117819809	1240
LOC117819811	2312
LOC117819814	3099
LOC117819815	6096
LOC117819816	681
LOC117819819	1351
LOC117819826	227
LOC117819828	5714
LOC117819830	2152
LOC117819833	2820
LOC117819834	2281
LOC117819835	2073
LOC117819839	1936
LOC117819841	2711
LOC117819842	1986
LOC117819843	3304
LOC117819844	1651
LOC117819847	606
LOC117819848	2959
LOC117819851	6288
LOC117819852	269
LOC117819853	296
LOC117819857	628
LOC117819858	450
LOC117819859	2522
LOC117819860	687
LOC117819862	1185
LOC117819863	2643
LOC117819864	2500
LOC117819867	378
LOC117819875	1222
LOC117819877	5947
LOC117819880	350
LOC117819887	536
LOC117819889	5009
LOC117819890	5650
LOC117819891	1794
LOC117819892	977
LOC117819893	933
LOC117819894	1306
LOC117819895	1122
LOC117819896	1191
LOC117819897	1220
LOC117819899	5265
LOC117819900	3034
LOC117819901	825
LOC117819903	2084
LOC117819904	7353
LOC117819914	2199
LOC117819915	1869
LOC117819918	8275
LOC117819919	622
LOC117819920	3771
LOC117819926	498
LOC117819930	914
LOC117819932	6368
LOC117819933	930
LOC117819934	3162
LOC117819935	2007
LOC117819937	458
LOC117819938	3227
LOC117819941	1043
LOC117819942	934
LOC117819943	842
LOC117819944	1295
LOC117819945	844
LOC117819946	866
LOC117819947	2128
LOC117819948	1075
LOC117819949	765
LOC117819950	780
LOC117819952	676
LOC117819953	3263
LOC117819957	5575
LOC117819958	6029
LOC117819959	3085
LOC117819967	2174
LOC117819969	5349
LOC117819970	1809
LOC117819975	1171
LOC117819976	1046
LOC117819980	624
LOC117819981	751
LOC117819982	818
LOC117819986	2248
LOC117819991	320
LOC117819992	4669
LOC117819993	311
LOC117820003	1073
LOC117820005	2837
LOC117820006	1053
LOC117820007	1649
LOC117820008	3093
LOC117820012	3335
LOC117820014	1215
LOC117820017	1494
LOC117820021	6088
LOC117820022	2526
LOC117820023	1074
LOC117820028	998
LOC117820029	7857
LOC117820030	282
LOC117820035	2214
LOC117820038	4528
LOC117820039	2417
LOC117820045	472
LOC117820051	531
LOC117820055	1875
LOC117820059	6896
LOC117820064	1469
LOC117820067	435
LOC117820070	642
LOC117820075	3228
LOC117820076	3766
LOC117820077	4285
LOC117820078	617
LOC117820087	1251
LOC117820088	2113
LOC117820090	187
LOC117820099	2027
LOC117820105	1045
LOC117820106	702
LOC117820107	3671
LOC117820112	1829
LOC117820113	212
LOC117820116	3640
LOC117820118	1671
LOC117820121	509
LOC117820124	270
LOC117820128	971
LOC117820133	8035
LOC117820134	1357
LOC117820140	518
LOC117820144	1833
LOC117820146	5613
LOC117820148	1349
LOC117820149	5422
LOC117820159	5915
LOC117820160	345
LOC117820162	3080
LOC117820164	1664
LOC117820166	1233
LOC117820167	2431
LOC117820168	2117
LOC117820170	948
LOC117820173	375
LOC117820174	459
LOC117820175	1077
LOC117820177	759
LOC117820178	1523
LOC117820179	2267
LOC117820180	506
LOC117820181	4833
LOC117820183	1555
LOC117820184	2090
LOC117820185	5946
LOC117820187	2400
LOC117820194	1213
LOC117820196	578
LOC117820198	1803
LOC117820199	1768
LOC117820200	1962
LOC117820202	435
LOC117820203	148
LOC117820204	148
LOC117820207	2107
LOC117820210	3422
LOC117820214	3384
LOC117820215	2126
LOC117820219	554
LOC117820220	1224
LOC117820221	626
LOC117820222	626
LOC117820230	1924
LOC117820234	2421
LOC117820236	938
LOC117820239	1510
LOC117820240	269
LOC117820243	398
LOC117820253	602
LOC117820254	4297
LOC117820255	946
LOC117820256	3173
LOC117820258	5728
LOC117820259	1129
LOC117820260	1677
LOC117820263	2226
LOC117820264	9490
LOC117820266	4387
LOC117820268	3297
LOC117820269	8323
LOC117820270	3452
LOC117820271	1701
LOC117820273	3587
LOC117820275	3440
LOC117820276	2271
LOC117820280	765
LOC117820281	969
LOC117820282	1431
LOC117820284	1198
LOC117820285	549
LOC117820286	662
LOC117820287	1312
LOC117820288	2164
LOC117820291	2334
LOC117820293	1392
LOC117820294	726
LOC117820296	2799
LOC117820298	2803
LOC117820300	960
LOC117820305	933
LOC117820306	936
LOC117820307	975
LOC117820308	939
LOC117820309	1664
LOC117820310	942
LOC117820315	4888
LOC117820318	2737
LOC117820320	1251
LOC117820321	1015
LOC117820322	6318
LOC117820323	3051
LOC117820324	1728
LOC117820325	889
LOC117820326	2088
LOC117820327	2472
LOC117820328	2453
LOC117820329	2972
LOC117820330	4913
LOC117820332	2603
LOC117820334	1149
LOC117820336	3086
LOC117820337	513
LOC117820338	1001
LOC117820339	993
LOC117820340	1109
LOC117820341	1737
LOC117820342	1334
LOC117820346	6725
LOC117820350	5164
LOC117820351	2566
LOC117820354	990
LOC117820356	960
LOC117820357	1020
LOC117820358	823
LOC117820359	3723
LOC117820360	5040
LOC117820362	917
LOC117820364	1661
LOC117820368	2701
LOC117820372	439
LOC117820373	648
LOC117820375	5093
LOC117820376	1329
LOC117820380	3537
LOC117820381	2324
LOC117820392	1242
LOC117820398	2007
LOC117820400	529
LOC117820404	580
LOC117820407	1099
LOC117820409	3637
LOC117820410	2007
LOC117820412	3179
LOC117820413	1197
LOC117820415	661
LOC117820416	1478
LOC117820417	777
LOC117820419	577
LOC117820421	2079
LOC117820422	1548
LOC117820423	2432
LOC117820426	198
LOC117820428	1904
LOC117820430	713
LOC117820431	2365
LOC117820439	947
LOC117820442	1604
LOC117820443	1002
LOC117820444	1799
LOC117820450	7066
LOC117820451	1011
LOC117820456	1008
LOC117820458	2522
LOC117820459	1243
LOC117820460	1402
LOC117820461	4579
LOC117820464	4405
LOC117820469	1870
LOC117820470	698
LOC117820471	1987
LOC117820472	1387
LOC117820473	851
LOC117820475	1063
LOC117820476	821
LOC117820481	2714
LOC117820485	4719
LOC117820491	3878
LOC117820492	1177
LOC117820493	1211
LOC117820495	1906
LOC117820496	1728
LOC117820498	1708
LOC117820499	888
LOC117820500	953
LOC117820502	1243
LOC117820503	1341
LOC117820506	1077
LOC117820507	2081
LOC117820508	1405
LOC117820513	839
LOC117820514	1475
LOC117820515	1178
LOC117820518	913
LOC117820519	1026
LOC117820521	993
LOC117820522	8011
LOC117820523	2654
LOC117820524	1524
LOC117820526	606
LOC117820528	1213
LOC117820529	1349
LOC117820530	1061
LOC117820531	1066
LOC117820532	1264
LOC117820534	2963
LOC117820535	1089
LOC117820536	980
LOC117820537	1061
LOC117820538	990
LOC117820539	1187
LOC117820542	1019
LOC117820543	524
LOC117820547	1766
LOC117820551	1969
LOC117820554	1348
LOC117820555	1252
LOC117820556	3743
LOC117820558	645
LOC117820559	1595
LOC117820560	1058
LOC117820563	432
LOC117820567	270
LOC117820568	730
LOC117820570	779
LOC117820572	439
LOC117820574	145
LOC117820578	8225
LOC117820579	5111
LOC117820580	1677
LOC117820581	1347
LOC117820583	2027
LOC117820584	2226
LOC117820585	711
LOC117820586	619
LOC117820587	1178
LOC117820588	734
LOC117820591	828
LOC117820592	1138
LOC117820593	267
LOC117820599	360
LOC117820603	655
LOC117820605	943
LOC117820606	5400
LOC117820607	2650
LOC117820611	4944
LOC117820613	1169
LOC117820614	4582
LOC117820617	1971
LOC117820619	990
LOC117820620	1166
LOC117820624	2390
LOC117820627	990
LOC117820634	2921
LOC117820635	598
LOC117820639	2559
LOC117820640	813
LOC117820642	3150
LOC117820643	592
LOC117820647	828
LOC117820650	1221
LOC117820652	6143
LOC117820656	10726
LOC117820657	166
LOC117820658	1201
LOC117820659	2077
LOC117820660	5050
LOC117820661	935
LOC117820662	917
LOC117820663	2636
LOC117820664	865
LOC117820672	470
LOC117820677	1598
LOC117820679	659
LOC117820680	378
LOC117820682	3882
LOC117820685	371
LOC117820688	268
LOC117820690	1110
LOC117820694	931
LOC117820696	11099
LOC117820697	173
LOC117820700	1027
LOC117820702	3474
LOC117820705	7067
LOC117820707	5043
LOC117820708	3721
LOC117820709	5745
LOC117820710	3963
LOC117820716	1881
LOC117820718	184
LOC117820729	885
LOC117820730	2993
LOC117820733	6885
LOC117820736	1069
LOC117820740	856
LOC117820743	610
LOC117820744	515
LOC117820745	6603
LOC117820747	1555
LOC117820751	4180
LOC117820754	1196
LOC117820756	7454
LOC117820758	5471
LOC117820759	1265
LOC117820760	2133
LOC117820761	278
LOC117820762	4254
LOC117820765	1254
LOC117820769	698
LOC117820770	578
LOC117820774	1836
LOC117820775	2306
LOC117820776	1397
LOC117820777	561
LOC117820779	1959
LOC117820783	1163
LOC117820790	562
LOC117820793	4438
LOC117820794	883
LOC117820796	1885
LOC117820797	2139
LOC117820798	1825
LOC117820799	238
LOC117820802	1461
LOC117820804	297
LOC117820805	2153
LOC117820806	1454
LOC117820808	4649
LOC117820810	8864
LOC117820813	1469
LOC117820816	1875
LOC117820818	2149
LOC117820819	2741
LOC117820821	5645
LOC117820823	8025
LOC117820829	211
LOC117820831	1062
LOC117820832	119
LOC117820834	191
LOC117820835	181
LOC117820836	132
LOC117820837	130
LOC117820838	127
LOC117820839	129
LOC117820840	131
LOC117820841	119
LOC117820842	119
LOC117820843	119
LOC117820844	119
LOC117820863	6362
LOC117820864	2107
LOC117820869	2767
LOC117820870	1987
LOC117820871	4825
LOC117820873	2682
LOC117820875	2302
LOC117820876	2268
LOC117820877	1374
LOC117820878	923
LOC117820879	538
LOC117820880	327
LOC117820881	3324
LOC117820882	2889
LOC117820885	734
LOC117820886	4036
LOC117820888	4169
LOC117820893	2324
LOC117820894	5633
LOC117820895	2530
LOC117820898	8588
LOC117820899	1525
LOC117820901	1813
LOC117820902	2152
LOC117820904	488
LOC117820905	357
LOC117820907	2008
LOC117820909	4107
LOC117820910	374
LOC117820911	814
LOC117820912	5784
LOC117820915	1122
LOC117820916	541
LOC117820917	5729
LOC117820918	1275
LOC117820919	850
LOC117820921	317
LOC117820925	1135
LOC117820926	2032
LOC117820927	2079
LOC117820935	9076
LOC117820936	5596
LOC117820937	741
LOC117820938	2895
LOC117820943	2081
LOC117820945	390
LOC117820949	2874
LOC117820956	1786
LOC117820958	3964
LOC117820959	3075
LOC117820960	1544
LOC117820961	4247
LOC117820962	2412
LOC117820963	849
LOC117820964	3696
LOC117820965	2420
LOC117820966	1963
LOC117820969	1898
LOC117820971	1545
LOC117820972	9124
LOC117820977	1191
LOC117820978	1026
LOC117820980	943
LOC117820981	1898
LOC117820982	2477
LOC117820983	1088
LOC117820984	693
LOC117820989	1065
LOC117820991	655
LOC117820993	1949
LOC117820996	1636
LOC117821001	2181
LOC117821003	1971
LOC117821006	1645
LOC117821007	1560
LOC117821008	1539
LOC117821010	1795
LOC117821019	1673
LOC117821025	800
LOC117821028	1731
LOC117821032	699
LOC117821039	1738
LOC117821040	824
LOC117821043	2268
LOC117821046	3634
LOC117821047	2014
LOC117821048	1405
LOC117821051	2281
LOC117821052	2819
LOC117821060	3978
LOC117821061	4383
LOC117821062	636
LOC117821064	4356
LOC117821065	4244
LOC117821066	1426
LOC117821070	4038
LOC117821074	2489
LOC117821075	514
LOC117821076	195
LOC117821078	2092
LOC117821080	6300
LOC117821081	5763
LOC117821083	6811
LOC117821087	1165
LOC117821088	827
LOC117821092	4659
LOC117821096	3093
LOC117821097	6632
LOC117821100	4750
LOC117821101	3191
LOC117821103	2278
LOC117821105	1363
LOC117821107	1107
LOC117821108	1718
LOC117821110	6774
LOC117821112	4470
LOC117821114	2496
LOC117821116	2520
LOC117821120	1900
LOC117821121	4271
LOC117821122	3006
LOC117821123	2781
LOC117821124	332
LOC117821125	4460
LOC117821126	5205
LOC117821127	309
LOC117821134	3395
LOC117821137	1646
LOC117821139	2380
LOC117821147	6214
LOC117821149	459
LOC117821150	1127
LOC117821153	2421
LOC117821159	476
LOC117821161	1832
LOC117821170	2199
LOC117821171	1711
LOC117821172	1331
LOC117821187	1932
LOC117821193	831
LOC117821198	1017
LOC117821206	9465
LOC117821208	2332
LOC117821210	9936
LOC117821211	1279
LOC117821212	1707
LOC117821214	181
LOC117821216	4203
LOC117821221	3174
LOC117821222	2754
LOC117821223	2481
LOC117821227	2608
LOC117821228	3288
LOC117821229	1927
LOC117821230	1936
LOC117821231	1946
LOC117821234	2864
LOC117821241	1227
LOC117821242	981
LOC117821243	1005
LOC117821247	1369
LOC117821248	1143
LOC117821249	669
LOC117821251	1160
LOC117821255	618
LOC117821257	3438
LOC117821258	1687
LOC117821259	1039
LOC117821260	1142
LOC117821261	1060
LOC117821262	582
LOC117821264	566
LOC117821266	181
LOC117821267	12585
LOC117821268	7574
LOC117821272	3121
LOC117821274	905
LOC117821275	5074
LOC117821281	181
LOC117821284	1653
LOC117821285	2708
LOC117821286	933
LOC117821287	393
LOC117821288	2997
LOC117821294	3418
LOC117821295	2741
LOC117821299	1170
LOC117821307	5085
LOC117821310	756
LOC117821313	2782
LOC117821315	1316
LOC117821316	411
LOC117821328	2555
LOC117821331	3354
LOC117821333	918
LOC117821334	1105
LOC117821335	1860
LOC117821336	2449
LOC117821337	1395
LOC117821338	1759
LOC117821339	2328
LOC117821342	2477
LOC117821352	5241
LOC117821353	734
LOC117821354	7734
LOC117821355	4832
LOC117821356	10791
LOC117821357	589
LOC117821358	1825
LOC117821360	535
LOC117821362	465
LOC117821363	893
LOC117821367	209
LOC117821371	2264
LOC117821375	8408
LOC117821376	6263
LOC117821382	4831
LOC117821392	1595
LOC117821395	2278
LOC117821396	1886
LOC117821397	2044
LOC117821403	3445
LOC117821409	2376
LOC117821410	3583
LOC117821413	1036
LOC117821416	1616
LOC117821417	2395
LOC117821418	4294
LOC117821419	2467
LOC117821423	5831
LOC117821424	8273
LOC117821425	3024
LOC117821426	1838
LOC117821427	1801
LOC117821428	2210
LOC117821431	3608
LOC117821432	4965
LOC117821433	3528
LOC117821434	1726
LOC117821435	1087
LOC117821437	5881
LOC117821441	3758
LOC117821443	1045
LOC117821447	1360
LOC117821448	2294
LOC117821449	521
LOC117821450	5593
LOC117821453	352
LOC117821459	2793
LOC117821460	5474
LOC117821464	1832
LOC117821468	4751
LOC117821481	13435
LOC117821484	5160
LOC117821485	3276
LOC117821486	1749
LOC117821488	4432
LOC117821490	5088
LOC117821491	3854
LOC117821493	1450
LOC117821494	1116
LOC117821496	8682
LOC117821497	5294
LOC117821502	2392
LOC117821505	4480
LOC117821509	2206
LOC117821512	2190
LOC117821514	2595
LOC117821516	5378
LOC117821517	1888
LOC117821518	2739
LOC117821519	1546
LOC117821525	867
LOC117821529	11553
LOC117821532	2794
LOC117821533	7125
LOC117821534	6210
LOC117821535	4267
LOC117821539	2423
LOC117821541	5052
LOC117821546	1125
LOC117821547	2230
LOC117821552	7398
LOC117821554	3857
LOC117821555	1442
LOC117821572	3346
LOC117821573	1572
LOC117821581	1025
LOC117821584	573
LOC117821587	1785
LOC117821592	1917
LOC117821595	6003
LOC117821596	1871
LOC117821601	1847
LOC117821602	5411
LOC117821603	2259
LOC117821604	1383
LOC117821606	1732
LOC117821607	1734
LOC117821610	2701
LOC117821612	696
LOC117821613	2721
LOC117821621	2584
LOC117821623	3531
LOC117821625	1858
LOC117821626	7258
LOC117821628	2393
LOC117821629	4542
LOC117821630	3930
LOC117821632	1407
LOC117821635	621
LOC117821638	7186
LOC117821640	1560
LOC117821642	2670
LOC117821644	1615
LOC117821647	1548
LOC117821650	2065
LOC117821656	1197
LOC117821659	3420
LOC117821660	2337
LOC117821663	1914
LOC117821667	295
LOC117821668	1852
LOC117821669	3644
LOC117821670	6468
LOC117821671	1762
LOC117821673	1788
LOC117821674	1925
LOC117821676	1606
LOC117821677	772
LOC117821678	666
LOC117821682	2471
LOC117821684	1653
LOC117821685	2133
LOC117821690	3372
LOC117821692	1180
LOC117821693	823
LOC117821694	6254
LOC117821700	1566
LOC117821705	5079
LOC117821707	1170
LOC117821708	1433
LOC117821720	670
LOC117821723	2599
LOC117821724	2179
LOC117821725	1679
LOC117821729	655
LOC117821730	1868
LOC117821735	4441
LOC117821737	2885
LOC117821739	3454
LOC117821740	509
LOC117821741	3048
LOC117821742	4713
LOC117821750	791
LOC117821752	630
LOC117821753	1665
LOC117821756	2953
LOC117821757	1984
LOC117821758	465
LOC117821760	1700
LOC117821762	2523
LOC117821763	3145
LOC117821764	1021
LOC117821765	6905
LOC117821766	1080
LOC117821769	2040
LOC117821771	3409
LOC117821772	2355
LOC117821777	452
LOC117821778	1636
LOC117821779	3353
LOC117821782	3736
LOC117821784	438
LOC117821786	2990
LOC117821787	1124
LOC117821790	1341
LOC117821792	2400
LOC117821795	1027
LOC117821796	2421
LOC117821798	1693
LOC117821799	3924
LOC117821800	727
LOC117821804	969
LOC117821806	374
LOC117821807	684
LOC117821810	1942
LOC117821814	1828
LOC117821815	844
LOC117821816	1271
LOC117821819	1444
LOC117821820	509
LOC117821822	1771
LOC117821824	1423
LOC117821827	1312
LOC117821831	1663
LOC117821832	1675
LOC117821834	2046
LOC117821836	1136
LOC117821837	4284
LOC117821839	1782
LOC117821840	2454
LOC117821843	6453
LOC117821844	959
LOC117821847	1510
LOC117821848	312
LOC117821849	823
LOC117821850	440
LOC117821851	5904
LOC117821855	1615
LOC117821856	1373
LOC117821859	2310
LOC117821861	3741
LOC117821862	2117
LOC117821863	7988
LOC117821865	685
LOC117821871	2510
LOC117821872	749
LOC117821873	780
LOC117821874	4545
LOC117821875	895
LOC117821876	1006
LOC117821877	2312
LOC117821880	2034
LOC117821882	2471
LOC117821884	851
LOC117821885	2310
LOC117821886	2087
LOC117821888	145
LOC117821889	1109
LOC117821893	1396
LOC117821897	5352
LOC117821898	3071
LOC117821899	1245
LOC117821902	2246
LOC117821904	3343
LOC117821906	949
LOC117821909	257
LOC117821910	522
LOC117821913	6783
LOC117821914	1080
LOC117821915	686
LOC117821916	3886
LOC117821917	759
LOC117821918	784
LOC117821919	301
LOC117821920	2132
LOC117821921	2934
LOC117821922	2428
LOC117821923	3615
LOC117821924	901
LOC117821926	1287
LOC117821927	3443
LOC117821928	1120
LOC117821931	1484
LOC117821933	1192
LOC117821934	2425
LOC117821935	940
LOC117821936	1499
LOC117821944	1281
LOC117821945	994
LOC117821948	533
LOC117821949	355
LOC117821950	5438
LOC117821951	5329
LOC117821952	11033
LOC117821954	1035
LOC117821960	2344
LOC117821961	961
LOC117821963	2055
LOC117821965	1225
LOC117821966	2347
LOC117821967	914
LOC117821969	8265
LOC117821970	483
LOC117821972	931
LOC117821973	815
LOC117821974	4073
LOC117821975	2369
LOC117821976	1476
LOC117821977	1102
LOC117821980	1164
LOC117821982	557
LOC117821984	1321
LOC117821986	1971
LOC117821989	2089
LOC117821990	458
LOC117821991	314
LOC117821992	724
LOC117821997	1104
LOC117821998	2462
LOC117822002	4037
LOC117822005	2985
LOC117822006	782
LOC117822007	1181
LOC117822008	5832
LOC117822012	2071
LOC117822015	1915
LOC117822016	1872
LOC117822017	849
LOC117822018	516
LOC117822019	2647
LOC117822020	1758
LOC117822021	202
LOC117822024	3033
LOC117822025	289
LOC117822026	945
LOC117822036	668
LOC117822041	1958
LOC117822042	6720
LOC117822043	1140
LOC117822047	1718
LOC117822048	282
LOC117822051	850
LOC117822052	5598
LOC117822053	2746
LOC117822055	2537
LOC117822056	275
LOC117822057	452
LOC117822059	1244
LOC117822060	4263
LOC117822062	1150
LOC117822063	1119
LOC117822065	6814
LOC117822066	779
LOC117822070	776
LOC117822071	1505
LOC117822072	2223
LOC117822073	880
LOC117822074	2164
LOC117822076	6346
LOC117822077	5511
LOC117822078	2558
LOC117822079	1734
LOC117822080	7039
LOC117822083	523
LOC117822084	4404
LOC117822088	881
LOC117822095	3107
LOC117822098	4477
LOC117822101	4680
LOC117822102	813
LOC117822104	4510
LOC117822105	3730
LOC117822106	900
LOC117822108	1114
LOC117822109	861
LOC117822110	531
LOC117822111	575
